timestamp,machine_id,machine_type,vibration_rms,temperature_motor,current_phase_avg,pressure_level,rpm,operating_mode,hours_since_maintenance,ambient_temp,rul_hours,failure_within_24h,failure_type,estimated_repair_cost
2024-01-10 13:21:09,12,Compressor,1.93,58.29,7.76,46.5,724.2,idle,145.57,11.0,14.35,1,bearing,4951
2024-01-10 13:40:09,12,Compressor,4.41,77.94,15.83,101.3,1659.1,normal,145.88,15.7,14.03,1,bearing,3509
2024-01-10 13:59:09,12,Compressor,4.78,68.96,16.82,116.7,1600.5,normal,146.2,12.4,13.71,1,bearing,3639
2024-01-10 14:21:09,12,Compressor,4.89,68.28,14.91,115.4,1607.5,normal,146.57,15.4,13.35,1,bearing,3447
2024-01-10 14:40:09,12,Compressor,4.52,61.8,15.47,99.4,1646.9,normal,146.88,10.2,13.03,1,bearing,3355
2024-01-10 14:56:09,12,Compressor,5.11,61.99,17.37,103.2,1688.8,normal,147.15,10.5,12.76,1,bearing,3591
2024-01-10 15:10:09,12,Compressor,4.45,67.66,14.93,99.1,1662.4,normal,147.38,16.4,12.53,1,bearing,3782
2024-01-10 15:21:09,12,Compressor,5.01,63.89,17.07,99.7,1607.7,normal,147.57,16.6,12.35,1,bearing,2562
2024-01-10 15:23:09,12,Compressor,4.8,71.08,17.77,105.5,1658.4,normal,147.6,10.3,12.31,1,bearing,3958
2024-01-10 15:35:09,12,Compressor,1.93,61.34,6.63,48.0,745.7,idle,147.8,13.1,12.11,1,bearing,3033
2024-01-10 16:04:09,12,Compressor,5.3,72.93,16.71,106.3,1611.1,normal,148.28,10.6,11.63,1,bearing,2914
2024-01-10 16:27:09,12,Compressor,5.35,70.08,16.79,104.3,1619.6,normal,148.67,13.1,11.25,1,bearing,4774
2024-01-10 16:54:09,12,Compressor,5.41,67.79,17.52,119.1,1721.7,normal,149.12,14.5,10.8,1,bearing,3451
2024-01-10 17:12:09,12,Compressor,6.69,83.82,23.22,149.8,2324.1,peak,149.42,8.6,10.5,1,bearing,3058
2024-01-10 17:37:09,12,Compressor,6.93,69.6,20.96,164.8,2464.9,peak,149.83,10.8,10.08,1,bearing,4471
2024-01-10 17:57:09,12,Compressor,7.55,70.81,21.0,154.7,2446.8,peak,150.17,15.6,9.75,1,bearing,3895
2024-01-10 18:15:09,12,Compressor,5.69,77.24,17.68,101.0,1609.1,normal,150.47,11.5,9.45,1,bearing,4402
2024-01-10 18:19:09,12,Compressor,6.95,69.84,24.6,163.1,2362.5,peak,150.53,12.3,9.38,1,bearing,3707
2024-01-10 18:24:09,12,Compressor,5.61,63.08,17.06,108.2,1628.6,normal,150.62,16.5,9.3,1,bearing,3461
2024-01-10 18:32:09,12,Compressor,2.32,57.84,7.11,,710.3,idle,150.75,12.5,9.16,1,bearing,2566
2024-01-10 18:46:09,12,Compressor,5.62,77.79,15.71,106.0,1653.3,normal,150.98,14.8,8.93,1,bearing,4521
2024-01-10 18:49:09,12,Compressor,5.13,71.26,15.34,116.8,1630.0,normal,151.03,14.6,8.88,1,bearing,4144
2024-01-10 18:57:09,12,Compressor,2.0,61.75,7.54,49.9,731.9,idle,151.17,10.3,8.75,1,bearing,2909
2024-01-10 19:17:09,12,Compressor,2.17,,7.05,48.6,709.6,idle,151.5,8.7,8.41,1,bearing,4264
2024-01-10 19:41:09,12,Compressor,4.77,75.71,16.19,103.5,1697.9,normal,151.9,9.0,8.01,1,bearing,4917
2024-01-10 19:53:09,12,Compressor,5.1,64.68,16.36,115.6,1602.1,normal,152.1,10.2,7.81,1,bearing,4936
2024-01-10 20:02:09,12,Compressor,5.38,64.98,15.33,104.5,1687.8,normal,152.25,15.3,7.66,1,bearing,3279
2024-01-10 20:12:09,12,Compressor,2.15,60.23,7.29,48.7,736.7,idle,152.42,10.3,7.5,1,bearing,4518
2024-01-10 20:33:09,12,Compressor,4.78,70.22,,116.3,1587.7,normal,152.77,12.7,7.15,1,bearing,3380
2024-01-10 20:50:09,12,Compressor,5.51,78.01,15.98,100.1,1655.4,normal,153.05,14.5,6.86,1,bearing,2612
2024-01-10 21:05:09,12,Compressor,5.92,75.4,16.48,95.5,1669.4,normal,153.3,13.4,6.61,1,bearing,3061
2024-01-10 21:35:09,12,Compressor,5.24,66.43,16.74,,1584.3,normal,153.8,8.1,6.11,1,bearing,4019
2024-01-10 21:53:09,12,Compressor,5.7,76.37,17.11,116.0,1610.5,normal,154.1,12.8,5.81,1,bearing,2895
2024-01-10 22:07:09,12,Compressor,2.23,60.93,6.58,49.1,716.3,idle,154.33,10.7,5.58,1,bearing,3722
2024-01-10 22:13:09,12,Compressor,2.24,,7.05,44.3,713.8,idle,154.43,13.6,5.48,1,bearing,4458
2024-01-10 22:22:09,12,Compressor,2.33,60.8,7.44,48.3,691.3,idle,154.58,16.8,5.33,1,bearing,3815
2024-01-10 22:25:09,12,Compressor,2.48,59.18,6.93,46.8,743.9,idle,154.63,17.5,5.28,1,bearing,3050
2024-01-10 22:45:09,12,Compressor,2.11,62.84,7.72,46.6,688.3,idle,154.97,8.2,4.95,1,bearing,3396
2024-01-10 22:59:09,12,Compressor,2.4,58.45,6.63,47.6,727.7,idle,155.2,17.4,4.71,1,bearing,2990
2024-01-10 23:05:09,12,Compressor,2.54,57.59,7.17,42.1,708.4,idle,155.3,12.5,4.61,1,bearing,3150
2024-01-10 23:35:09,12,Compressor,2.37,61.95,7.13,47.8,710.9,idle,155.8,8.3,4.11,1,bearing,3915
2024-01-10 23:52:09,12,Compressor,2.38,64.2,6.82,44.6,716.7,idle,156.08,14.6,3.83,1,bearing,4979
2024-01-10 23:54:09,12,Compressor,2.5,61.21,6.64,49.9,,idle,156.12,11.1,3.8,1,bearing,3814
2024-01-10 23:56:09,12,Compressor,5.86,72.19,17.02,119.8,1670.5,normal,156.15,13.4,3.76,1,bearing,4828
2024-01-11 00:17:09,12,Compressor,6.57,65.65,7.48,42.2,719.4,idle,156.5,15.9,3.41,1,bearing,4197
2024-01-11 00:36:09,12,Compressor,5.14,73.53,17.88,108.5,1633.3,normal,156.82,17.4,3.1,1,bearing,3577
2024-01-11 00:46:09,12,Compressor,2.6,65.5,7.15,46.0,742.4,idle,156.98,11.3,2.93,1,bearing,4329
2024-01-11 01:11:09,12,Compressor,2.28,60.6,7.3,,701.4,idle,157.4,13.4,2.51,1,bearing,2825
2024-01-11 01:39:09,12,Compressor,2.46,,7.78,,690.7,idle,157.87,10.6,2.05,1,bearing,3259
2024-01-11 01:42:09,12,Compressor,6.05,74.59,17.95,104.0,1574.1,normal,157.92,10.6,2.0,1,bearing,3980
2024-01-11 02:12:09,12,Compressor,2.23,64.89,7.31,49.8,732.5,idle,158.42,16.9,1.5,1,bearing,4015
2024-01-11 02:36:09,12,Compressor,2.22,65.62,6.96,45.9,713.7,idle,158.82,12.2,1.1,1,bearing,3649
2024-01-11 02:38:09,12,Compressor,2.24,59.68,7.33,47.1,699.9,idle,158.85,9.7,1.06,1,bearing,2979
2024-01-11 03:03:09,12,Compressor,2.5,61.83,7.72,45.4,733.1,idle,159.27,13.0,0.65,1,bearing,3794
2024-01-11 03:24:09,12,Compressor,2.74,66.21,6.89,45.7,710.4,idle,159.62,14.8,0.5,1,bearing,2645
2024-01-11 03:26:09,12,Compressor,2.67,61.78,7.58,46.9,690.6,idle,159.65,16.8,0.5,1,bearing,2821
2024-01-11 03:37:09,12,Compressor,5.94,69.41,16.22,101.3,1583.7,normal,159.83,11.5,0.5,1,bearing,4707
2024-01-11 03:40:09,12,Compressor,,64.16,8.29,47.5,701.8,idle,159.88,12.8,0.5,1,bearing,4838
2024-01-11 09:54:36,12,Compressor,2.27,59.75,15.17,100.1,1729.7,normal,0.0,11.1,93.5,0,none,0
2024-01-11 10:04:36,12,Compressor,2.35,66.76,,114.5,1664.9,normal,0.17,8.5,93.34,0,none,0
2024-01-11 10:07:36,12,Compressor,0.97,48.89,6.52,49.1,755.4,idle,0.22,8.4,93.29,0,none,0
2024-01-11 10:18:36,12,Compressor,0.96,48.31,6.57,48.3,776.7,idle,0.4,10.5,93.1,0,none,0
2024-01-11 10:31:36,12,Compressor,2.2,61.9,13.5,103.0,1674.3,normal,0.62,12.6,92.89,0,none,0
2024-01-11 10:49:36,12,Compressor,1.05,51.31,5.54,48.5,734.5,idle,0.92,11.0,92.59,0,none,0
2024-01-11 11:08:36,12,Compressor,,49.99,6.26,,,idle,1.23,11.5,92.27,0,none,0
2024-01-11 11:21:36,12,Compressor,2.4,66.76,15.12,116.9,1711.5,normal,1.45,10.8,92.05,0,none,0
2024-01-11 11:51:36,12,Compressor,2.59,65.34,13.84,117.4,1778.4,normal,1.95,14.1,91.55,0,none,0
2024-01-11 12:20:36,12,Compressor,2.46,50.11,13.06,112.4,1697.4,normal,2.43,12.2,91.07,0,none,0
2024-01-11 12:32:36,12,Compressor,2.13,55.15,15.09,106.8,1754.7,normal,2.63,8.6,90.87,0,none,0
2024-01-11 12:40:36,12,Compressor,2.5,55.82,13.03,103.1,1812.6,normal,2.77,15.0,90.74,0,none,0
2024-01-11 13:01:36,12,Compressor,2.34,60.26,14.9,97.9,1774.8,normal,3.12,8.8,90.39,0,none,0
2024-01-11 13:19:36,12,Compressor,2.25,56.99,13.67,98.8,1711.5,normal,3.42,14.7,90.09,0,none,0
2024-01-11 13:24:36,12,Compressor,0.92,50.76,5.96,47.2,737.8,idle,3.5,11.8,90.0,0,none,0
2024-01-11 13:31:36,12,Compressor,0.94,49.71,6.44,43.7,756.7,idle,3.62,11.7,89.89,0,none,0
2024-01-11 13:50:36,12,Compressor,0.9,45.42,6.59,45.3,732.2,idle,3.93,11.7,89.57,0,none,0
2024-01-11 14:02:36,12,Compressor,2.35,58.37,14.58,96.8,1789.3,normal,4.13,11.1,89.37,0,none,0
2024-01-11 14:07:36,12,Compressor,2.13,58.17,14.78,103.6,1804.7,normal,4.22,8.2,89.29,0,none,0
2024-01-11 14:36:36,12,Compressor,,47.41,5.78,42.4,768.1,idle,4.7,16.5,88.8,0,none,0
2024-01-11 15:02:36,12,Compressor,2.2,54.85,13.03,95.5,1689.2,normal,5.13,8.7,88.37,0,none,0
2024-01-11 15:17:36,12,Compressor,1.07,50.25,6.65,48.6,731.2,idle,5.38,12.8,88.12,0,none,0
2024-01-11 15:44:36,12,Compressor,2.59,54.18,13.37,,1740.2,normal,5.83,15.7,87.67,0,none,0
2024-01-11 16:09:36,12,Compressor,0.92,49.91,6.06,46.5,764.0,idle,6.25,16.8,87.25,0,none,0
2024-01-11 16:37:36,12,Compressor,1.08,50.55,6.31,49.9,751.8,idle,6.72,16.1,86.79,0,none,0
2024-01-11 16:59:36,12,Compressor,2.37,52.85,13.37,99.2,1750.6,normal,7.08,17.6,86.42,0,none,0
2024-01-11 17:08:36,12,Compressor,,47.09,5.69,45.0,742.7,idle,7.23,9.6,86.27,0,none,0
2024-01-11 17:17:36,12,Compressor,2.41,56.99,14.05,101.8,1672.4,normal,7.38,12.6,86.12,0,none,0
2024-01-11 17:34:36,12,Compressor,2.25,50.77,13.51,103.1,1674.8,normal,7.67,11.6,85.84,0,none,0
2024-01-11 17:48:36,12,Compressor,2.43,55.05,14.54,111.1,1726.0,normal,7.9,13.1,85.6,0,none,0
2024-01-11 17:59:36,12,Compressor,2.32,60.47,13.66,95.5,1759.7,normal,8.08,13.9,85.42,0,none,0
2024-01-11 18:10:36,12,Compressor,2.4,58.57,15.19,107.7,1701.6,normal,8.27,17.5,85.24,0,none,0
2024-01-11 18:28:36,12,Compressor,2.46,67.32,14.84,117.7,,normal,8.57,15.6,84.94,0,none,0
2024-01-11 18:38:36,12,Compressor,0.92,,6.55,45.1,748.7,idle,8.73,8.8,84.77,0,none,0
2024-01-11 19:01:36,12,Compressor,2.23,63.25,15.11,99.0,1682.8,normal,9.12,9.9,84.39,0,none,0
2024-01-11 19:31:36,12,Compressor,0.97,46.24,6.3,48.0,767.6,idle,9.62,16.7,83.89,0,none,0
2024-01-11 20:00:36,12,Compressor,0.94,,6.05,43.2,725.5,idle,10.1,10.4,83.4,0,none,0
2024-01-11 20:16:36,12,Compressor,2.22,57.09,14.47,113.1,1687.9,normal,10.37,10.7,83.14,0,none,0
2024-01-11 20:41:36,12,Compressor,1.06,44.27,6.17,47.1,737.5,idle,10.78,10.8,82.72,0,none,0
2024-01-11 20:58:36,12,Compressor,3.41,72.34,18.36,155.2,2403.8,peak,11.07,14.0,82.44,0,none,0
2024-01-11 21:22:36,12,Compressor,2.24,52.46,14.56,101.2,1698.0,normal,11.47,13.8,82.04,0,none,0
2024-01-11 21:47:36,12,Compressor,0.94,57.95,5.84,47.6,777.4,idle,11.88,17.8,81.62,0,none,0
2024-01-11 21:51:36,12,Compressor,1.0,48.8,6.73,45.8,738.1,idle,11.95,10.7,81.55,0,none,0
2024-01-11 22:19:36,12,Compressor,1.09,51.25,5.83,47.6,758.8,idle,12.42,13.3,81.09,0,none,0
2024-01-11 22:39:36,12,Compressor,2.42,64.95,14.69,108.0,1793.8,normal,12.75,8.2,80.75,0,none,0
2024-01-11 22:41:36,12,Compressor,0.95,49.43,6.55,49.0,779.9,idle,12.78,11.1,80.72,0,none,0
2024-01-11 22:53:36,12,Compressor,2.38,58.72,14.5,111.5,1771.2,normal,12.98,16.6,80.52,0,none,0
2024-01-11 23:03:36,12,Compressor,2.24,58.77,13.93,96.0,1753.6,normal,13.15,10.3,80.35,0,none,0
2024-01-11 23:30:36,12,Compressor,1.07,51.37,6.28,48.1,762.7,idle,13.6,14.4,79.9,0,none,0
2024-01-11 23:41:36,12,Compressor,0.95,44.5,6.62,44.3,753.0,idle,13.78,16.4,79.72,0,none,0
2024-01-11 23:59:36,12,Compressor,1.0,50.54,6.47,,765.1,idle,14.08,8.2,79.42,0,none,0
2024-01-12 00:16:36,12,Compressor,1.1,50.91,5.82,49.7,740.4,idle,14.37,12.8,79.14,0,none,0
2024-01-12 00:39:36,12,Compressor,1.02,51.53,5.82,48.9,,idle,14.75,16.1,78.75,0,none,0
2024-01-12 00:54:36,12,Compressor,1.07,50.55,5.9,45.3,765.6,idle,15.0,16.5,78.5,0,none,0
2024-01-12 01:11:36,12,Compressor,2.16,65.99,13.53,109.1,1667.9,normal,15.28,12.5,78.22,0,none,0
2024-01-12 01:14:36,12,Compressor,0.94,48.68,6.45,44.2,727.1,idle,15.33,10.7,78.17,0,none,0
2024-01-12 01:20:36,12,Compressor,1.01,50.73,5.8,47.5,743.1,idle,15.43,13.6,78.07,0,none,0
2024-01-12 01:49:36,12,Compressor,1.09,44.66,5.56,43.0,767.0,idle,15.92,9.2,77.59,0,none,0
2024-01-12 01:55:36,12,Compressor,1.08,50.58,6.58,42.5,732.8,idle,16.02,13.7,77.49,0,none,0
2024-01-12 02:06:36,12,Compressor,1.09,48.98,6.2,47.2,730.7,idle,16.2,16.1,77.3,0,none,0
2024-01-12 02:21:36,12,Compressor,,49.25,6.21,45.7,769.3,idle,16.45,17.5,77.05,0,none,0
2024-01-12 02:47:36,12,Compressor,0.96,45.1,5.78,42.6,750.5,idle,16.88,14.1,76.62,0,none,0
2024-01-12 03:07:36,12,Compressor,1.04,51.47,6.63,46.7,771.8,idle,17.22,9.9,76.29,0,none,0
2024-01-12 03:20:36,12,Compressor,1.08,49.7,5.58,44.3,740.2,idle,17.43,16.4,76.07,0,none,0
2024-01-12 03:26:36,12,Compressor,1.1,47.71,6.64,48.5,759.2,idle,17.53,14.6,75.97,0,none,0
2024-01-12 03:47:36,12,Compressor,0.9,44.15,6.73,47.9,752.2,idle,17.88,12.5,75.62,0,none,0
2024-01-12 04:16:36,12,Compressor,0.95,44.69,5.75,46.6,752.8,idle,18.37,16.5,75.14,0,none,0
2024-01-12 04:45:36,12,Compressor,1.09,51.66,6.36,48.7,768.7,idle,18.85,15.9,74.65,0,none,0
2024-01-12 05:00:36,12,Compressor,1.05,47.5,6.08,44.1,776.2,idle,19.1,12.5,74.4,0,none,0
2024-01-12 05:20:36,12,Compressor,1.07,45.42,5.88,46.6,744.8,idle,19.43,14.3,74.07,0,none,0
2024-01-12 05:49:36,12,Compressor,0.94,50.33,5.5,44.8,775.8,idle,19.92,15.3,73.59,0,none,0
2024-01-12 05:57:36,12,Compressor,1.05,47.21,6.89,49.2,723.2,idle,20.05,15.3,73.45,0,none,0
2024-01-12 06:19:36,12,Compressor,0.93,47.1,6.89,48.8,722.9,idle,20.42,17.8,73.09,0,none,0
2024-01-12 06:36:36,12,Compressor,2.36,62.96,13.69,113.1,1712.8,normal,20.7,11.0,72.8,0,none,0
2024-01-12 06:46:36,12,Compressor,0.95,47.14,6.93,49.2,774.8,idle,20.87,12.8,72.64,0,none,0
2024-01-12 07:03:36,12,Compressor,3.55,58.57,21.58,149.2,2567.6,peak,21.15,17.9,72.35,0,none,0
2024-01-12 07:13:36,12,Compressor,2.37,54.32,14.0,105.8,1774.6,normal,21.32,16.0,72.19,0,none,0
2024-01-12 07:42:36,12,Compressor,1.02,50.53,6.1,48.0,767.6,idle,21.8,17.4,71.7,0,none,0
2024-01-12 07:45:36,12,Compressor,2.13,56.76,15.21,112.6,1721.1,normal,21.85,11.7,71.65,0,none,0
2024-01-12 08:10:36,12,Compressor,2.19,51.74,13.57,101.1,1713.0,normal,22.27,8.9,71.24,0,none,0
2024-01-12 08:23:36,12,Compressor,3.11,57.92,21.38,150.0,2512.3,peak,22.48,10.6,71.02,0,none,0
2024-01-12 08:34:36,12,Compressor,2.2,58.85,13.69,97.2,1817.0,normal,22.67,16.3,70.84,0,none,0
2024-01-12 08:55:36,12,Compressor,0.99,47.14,5.8,46.0,758.1,idle,23.02,16.8,70.49,0,none,0
2024-01-12 09:07:36,12,Compressor,2.25,58.65,13.59,,1783.8,normal,23.22,11.2,70.29,0,none,0
2024-01-12 09:20:36,12,Compressor,2.13,59.32,14.0,96.8,1809.9,normal,23.43,14.3,70.07,0,none,0
2024-01-12 09:37:36,12,Compressor,2.23,60.16,13.93,101.8,1739.6,normal,23.72,17.1,69.79,0,none,0
2024-01-12 10:02:36,12,Compressor,2.44,64.14,14.58,108.2,1782.1,normal,24.13,11.6,69.37,0,none,0
2024-01-12 10:27:36,12,Compressor,2.36,67.54,14.32,102.9,1725.9,normal,24.55,14.7,68.95,0,none,0
2024-01-12 10:44:36,12,Compressor,2.34,55.1,13.4,105.8,1802.5,normal,24.83,16.3,68.67,0,none,0
2024-01-12 11:10:36,12,Compressor,0.95,46.89,6.64,42.7,769.5,idle,25.27,10.1,68.24,0,none,0
2024-01-12 11:38:36,12,Compressor,2.46,59.9,13.52,97.3,1689.4,normal,25.73,10.7,67.77,0,none,0
2024-01-12 11:45:36,12,Compressor,2.48,,14.84,108.2,1811.6,normal,25.85,17.0,67.65,0,none,0
2024-01-12 11:57:36,12,Compressor,6.61,61.81,13.09,102.2,1702.4,normal,26.05,13.7,67.45,0,none,0
2024-01-12 12:09:36,12,Compressor,3.21,62.79,21.76,159.8,2538.4,peak,26.25,15.8,67.25,0,none,0
2024-01-12 12:32:36,12,Compressor,2.31,56.08,13.3,106.3,1684.9,normal,26.63,12.7,66.87,0,none,0
2024-01-12 12:57:36,12,Compressor,2.3,52.82,13.86,96.1,1651.0,normal,27.05,13.3,66.45,0,none,0
2024-01-12 13:21:36,12,Compressor,1.07,49.13,6.38,46.1,763.6,idle,27.45,9.4,66.05,0,none,0
2024-01-12 13:35:36,12,Compressor,2.47,,13.61,114.6,1818.5,normal,27.68,14.7,65.82,0,none,0
2024-01-12 14:05:36,12,Compressor,2.11,56.73,14.09,115.5,1652.3,normal,28.18,8.6,65.32,0,none,0
2024-01-12 14:29:36,12,Compressor,2.4,66.07,13.37,,1820.0,normal,28.58,17.9,64.92,0,none,0
2024-01-12 14:57:36,12,Compressor,3.5,68.95,19.6,162.1,2584.6,peak,29.05,9.6,64.45,0,none,0
2024-01-12 15:27:36,12,Compressor,2.47,57.17,14.46,97.5,1676.9,normal,29.55,12.3,63.95,0,none,0
2024-01-12 15:41:36,12,Compressor,2.49,50.53,13.12,107.7,1679.0,normal,29.78,12.1,63.72,0,none,0
2024-01-12 15:56:36,12,Compressor,0.96,47.19,6.28,44.3,749.0,idle,30.03,13.4,63.47,0,none,0
2024-01-12 16:23:36,12,Compressor,2.29,51.46,15.17,102.0,1753.6,normal,30.48,15.8,63.02,0,none,0
2024-01-12 16:38:36,12,Compressor,1.01,,5.54,48.9,,idle,30.73,11.1,62.77,0,none,0
2024-01-12 16:57:36,12,Compressor,2.31,63.73,13.08,114.1,1719.5,normal,31.05,17.0,62.45,0,none,0
2024-01-12 17:18:36,12,Compressor,3.33,70.05,20.19,146.2,2545.7,peak,31.4,16.0,62.1,0,none,0
2024-01-12 17:29:36,12,Compressor,2.49,58.31,14.1,101.3,1759.5,normal,31.58,11.6,61.92,0,none,0
2024-01-12 17:32:36,12,Compressor,,68.12,21.09,161.8,2445.2,peak,31.63,14.0,61.87,0,none,0
2024-01-12 17:46:36,12,Compressor,0.98,47.49,6.34,42.4,755.3,idle,31.87,12.3,61.64,0,none,0
2024-01-12 17:55:36,12,Compressor,2.14,64.52,15.41,102.2,1736.1,normal,32.02,16.7,61.49,0,none,0
2024-01-12 18:11:36,12,Compressor,1.06,46.52,5.74,47.9,761.9,idle,32.28,10.6,61.22,0,none,0
2024-01-12 18:21:36,12,Compressor,2.38,,15.39,116.5,1699.8,normal,32.45,12.2,61.05,0,none,0
2024-01-12 18:32:36,12,Compressor,,65.04,14.63,104.9,1719.7,normal,32.63,8.6,60.87,0,none,0
2024-01-12 18:37:36,12,Compressor,2.53,52.94,15.36,110.8,1784.5,normal,32.72,17.4,60.79,0,none,0
2024-01-12 18:52:36,12,Compressor,2.29,60.56,14.87,105.9,1733.0,normal,32.97,8.2,60.54,0,none,0
2024-01-12 19:20:36,12,Compressor,1.02,44.51,6.79,48.9,736.9,idle,33.43,16.0,60.07,0,none,0
2024-01-12 19:32:36,12,Compressor,2.54,63.41,14.21,103.7,1717.9,normal,33.63,11.4,59.87,0,none,0
2024-01-12 19:37:36,12,Compressor,2.37,57.43,14.05,100.1,1770.3,normal,33.72,8.7,59.79,0,none,0
2024-01-12 19:52:36,12,Compressor,2.4,67.85,13.35,97.8,1737.7,normal,33.97,13.3,59.54,0,none,0
2024-01-12 20:09:36,12,Compressor,2.18,60.99,13.49,107.1,1753.9,normal,34.25,9.4,59.25,0,none,0
2024-01-12 20:12:36,12,Compressor,2.33,55.76,14.96,116.4,1697.3,normal,34.3,8.5,59.2,0,none,0
2024-01-12 20:30:36,12,Compressor,2.51,57.05,14.22,100.8,1756.4,normal,34.6,10.2,58.9,0,none,0
2024-01-12 20:59:36,12,Compressor,0.92,48.73,6.98,48.0,773.7,idle,35.08,16.2,58.42,0,none,0
2024-01-12 21:19:36,12,Compressor,2.33,52.56,13.72,96.2,1735.3,normal,35.42,10.1,58.09,0,none,0
2024-01-12 21:45:36,12,Compressor,2.42,57.64,14.41,103.0,1664.6,normal,35.85,10.3,57.65,0,none,0
2024-01-12 22:13:36,12,Compressor,2.32,,15.46,103.7,1765.2,normal,36.32,13.7,57.19,0,none,0
2024-01-12 22:37:36,12,Compressor,1.06,46.68,6.89,44.7,778.2,idle,36.72,15.8,56.79,0,none,0
2024-01-12 22:58:36,12,Compressor,0.9,49.07,6.68,44.2,727.0,idle,37.07,13.5,56.44,0,none,0
2024-01-12 23:02:36,12,Compressor,0.9,44.6,6.31,48.7,723.8,idle,37.13,14.7,56.37,0,none,0
2024-01-12 23:24:36,12,Compressor,0.92,44.04,5.92,49.4,736.6,idle,37.5,14.1,56.0,0,none,0
2024-01-12 23:29:36,12,Compressor,0.99,45.43,5.67,43.5,732.6,idle,37.58,14.9,55.92,0,none,0
2024-01-12 23:49:36,12,Compressor,0.93,50.33,6.22,46.3,742.5,idle,37.92,12.2,55.59,0,none,0
2024-01-12 23:59:36,12,Compressor,0.94,44.75,5.61,43.5,,idle,38.08,8.7,55.42,0,none,0
2024-01-13 00:04:36,12,Compressor,0.94,46.84,6.36,46.1,760.0,idle,38.17,13.5,55.34,0,none,0
2024-01-13 00:25:36,12,Compressor,2.2,59.43,14.92,104.7,1815.2,normal,38.52,10.6,54.99,0,none,0
2024-01-13 00:38:36,12,Compressor,1.02,49.4,6.19,48.9,747.1,idle,38.73,9.0,54.77,0,none,0
2024-01-13 00:42:36,12,Compressor,1.09,46.46,6.8,47.1,767.9,idle,38.8,8.3,54.7,0,none,0
2024-01-13 00:50:36,12,Compressor,0.91,46.22,6.77,44.5,762.8,idle,38.93,13.6,54.57,0,none,0
2024-01-13 01:20:36,12,Compressor,1.1,45.42,6.13,43.3,729.3,idle,39.43,8.6,54.07,0,none,0
2024-01-13 01:33:36,12,Compressor,1.03,45.53,6.22,49.8,740.0,idle,39.65,11.8,53.85,0,none,0
2024-01-13 01:48:36,12,Compressor,1.07,47.17,5.89,44.7,727.7,idle,39.9,14.5,53.6,0,none,0
2024-01-13 01:58:36,12,Compressor,1.04,48.07,6.42,44.4,759.2,idle,40.07,13.7,53.44,0,none,0
2024-01-13 02:09:36,12,Compressor,0.93,49.22,5.62,45.2,756.6,idle,40.25,13.6,53.25,0,none,0
2024-01-13 02:17:36,12,Compressor,1.07,50.5,6.29,49.1,750.4,idle,40.38,11.6,53.12,0,none,0
2024-01-13 02:46:36,12,Compressor,,49.76,6.82,46.8,776.6,idle,40.87,16.9,52.64,0,none,0
2024-01-13 02:57:36,12,Compressor,2.22,66.64,13.55,108.2,1785.3,normal,41.05,13.3,52.45,0,none,0
2024-01-13 03:08:36,12,Compressor,1.06,46.23,6.98,42.6,722.1,idle,41.23,12.7,52.27,0,none,0
2024-01-13 03:25:36,12,Compressor,1.07,50.55,6.57,48.8,728.2,idle,41.52,14.3,51.99,0,none,0
2024-01-13 03:47:36,12,Compressor,0.92,51.76,6.44,49.4,774.4,idle,41.88,8.5,51.62,0,none,0
2024-01-13 03:56:36,12,Compressor,1.03,49.03,6.04,43.2,761.2,idle,42.03,17.8,51.47,0,none,0
2024-01-13 04:03:36,12,Compressor,2.51,59.8,13.13,98.6,1667.3,normal,42.15,12.7,51.35,0,none,0
2024-01-13 04:09:36,12,Compressor,1.03,48.52,6.2,46.4,736.6,idle,42.25,8.8,51.25,0,none,0
2024-01-13 04:25:36,12,Compressor,1.06,46.63,6.47,45.1,724.3,idle,42.52,16.1,50.99,0,none,0
2024-01-13 04:39:36,12,Compressor,0.95,51.72,5.79,42.8,737.5,idle,42.75,8.5,50.75,0,none,0
2024-01-13 05:07:36,12,Compressor,1.08,46.45,6.13,44.5,779.3,idle,43.22,10.0,50.29,0,none,0
2024-01-13 05:22:36,12,Compressor,1.1,47.86,6.68,43.8,742.5,idle,43.47,14.1,50.04,0,none,0
2024-01-13 05:32:36,12,Compressor,2.44,55.15,13.56,118.1,1691.5,normal,43.63,14.5,49.87,0,none,0
2024-01-13 05:43:36,12,Compressor,0.91,50.01,5.86,45.6,726.7,idle,43.82,15.0,49.69,0,none,0
2024-01-13 05:52:36,12,Compressor,0.91,47.68,6.01,46.0,778.0,idle,43.97,9.4,49.54,0,none,0
2024-01-13 06:11:36,12,Compressor,0.98,48.82,5.65,49.1,768.4,idle,44.28,15.6,49.22,0,none,0
2024-01-13 06:28:36,12,Compressor,2.36,53.3,14.06,102.4,1819.1,normal,44.57,10.4,48.94,0,none,0
2024-01-13 06:46:36,12,Compressor,1.0,47.38,5.75,43.9,762.7,idle,44.87,13.3,48.64,0,none,0
2024-01-13 07:14:36,12,Compressor,2.37,56.44,13.74,100.0,1655.8,normal,45.33,13.9,48.17,0,none,0
2024-01-13 07:41:36,12,Compressor,2.59,63.56,15.32,105.3,1797.8,normal,45.78,13.3,47.72,0,none,0
